Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Churn_Label
1.206778319662518,1,0.0089645128459507,3,6,0,0.3117719793093232,0.0,0.340393474922493,3.397,0.0572493601869366,0.0542635658914728,3.25,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.8304982740982232,1,2.5133402808720637,2,2,3,0.0530478237604186,1.0,0.0194998985889375,1.831,0.0459552687214865,0.1550387596899224,1.143,0.788,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.955242264985364,0,1.636808762062924,2,3,3,0.0,0.0,0.041587228001043,1.047,0.0101257371759207,0.0465116279069767,0.6,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.832546347001095,2,1.5115899736616183,2,5,1,0.0306157925127805,0.6714342471195868,0.0219627386781792,1.323,0.0604206075442305,0.1240310077519379,1.6,0.69,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4583143743396718,1,0.8854960316550902,3,2,3,0.4796494314900975,1.0,0.4283603279923507,1.449,0.069322354512073,0.1782945736434108,1.2,0.145,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.581010292323941,1,2.012465127266841,3,2,2,0.0335482817729165,0.8025427095748907,0.0152116593747283,2.357,0.0672638255257594,0.1317829457364341,1.7,0.793,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.957290337888236,1,0.5098396664511733,2,3,1,0.0,0.3210170838299563,0.018175759858604,0.997,0.0108490041170579,0.0697674418604651,0.9,0.562,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.454218228533928,0,2.262902704069452,3,4,2,0.0523827231034806,0.8657131505760827,0.0286558688030597,1.224,0.0798931790363858,0.2170542635658914,1.923,0.687,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.206778319662518,2,0.0089645128459507,1,3,3,0.4332435447446467,0.0,0.456813374670414,1.041,0.0051185045065094,0.0387596899224806,0.364,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.2088263925653898,2,-0.1162542755553549,2,4,4,1.0000000000000002,0.0,1.0,0.763,0.0100701012573717,0.0387596899224806,0.5,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.2901495709831742,1,-0.1162542755553549,3,3,3,0.6915142225729117,0.767580452920143,0.6483643844348507,1.312,0.0462334483142316,0.1085271317829457,1.182,0.079,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5830583652268129,2,0.0089645128459507,3,2,2,0.2567197840236775,0.0,0.2876307478341495,0.731,0.0426171136085456,0.0852713178294573,1.333,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.206778319662518,3,1.7620275504642295,3,2,0,0.2494339086454016,0.8939213349225268,0.215455045924724,0.576,0.0360520752197618,0.0697674418604651,0.727,0.232,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.957290337888236,0,0.0089645128459507,2,2,2,0.0016839139359749,0.280492649980135,0.0227450525888795,1.674,0.0442305552464671,0.1085271317829457,3.0,0.473,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.832546347001095,2,1.0107148200563958,3,2,3,0.1186207021649026,0.755264203416766,0.1001941297482108,0.816,0.0580282630466229,0.2170542635658914,1.0,0.355,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4583143743396718,2,0.0089645128459507,3,2,2,1.0000000000000002,0.4064362336114422,0.9703589951612436,1.004,0.0308222988761544,0.0232558139534883,0.625,0.03,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.832546347001095,1,1.3863711852603129,3,2,2,0.3272204536591117,0.7294398092967819,0.3020021441196071,1.584,0.0639256704128185,0.2170542635658914,1.533,0.15,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.082034328775377,2,0.7602772432537845,2,3,2,1.0000000000000002,0.6066746126340882,0.9557558021615044,0.526,0.0421720262601535,0.248062015503876,0.355,0.044,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.832546347001095,2,0.6350584548524789,3,3,2,0.3092929677698268,0.8847834723877632,0.2734911482629734,0.622,0.0116835428952932,0.1007751937984496,0.353,0.191,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.7078023561139539,2,1.1359336084577014,3,1,2,0.3656149006732632,0.5164878823996821,0.3543302523686727,0.846,0.0562479136530544,0.1472868217054263,1.417,0.096,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.7078023561139539,1,0.8854960316550902,3,1,4,0.068677689198463,1.0,0.0344797612493842,1.541,0.0594191610103482,0.186046511627907,0.7,0.678,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
