Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Churn_Label
1.331522310549659,2,1.5115899736616183,5,2,2,0.0301623147921409,0.2701628923321414,0.0507924550169501,1.19,0.0589740736619561,0.1472868217054263,0.611,0.279,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.832546347001095,2,0.259402089648562,5,2,3,0.0366319302732656,0.591974572904251,0.0335235998029727,1.75,0.0501279626126627,0.1395348837209302,1.0,0.562,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4562663014368,0,1.636808762062924,6,2,2,0.3360783851356049,0.6738180373460468,0.3145481412800974,0.519,0.0434516523867809,0.1085271317829457,0.714,0.135,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.082034328775377,1,0.0089645128459507,4,2,1,0.0629336380703616,0.7604290822407628,0.0464462666241706,0.51,0.0499054189384666,0.2558139534883721,0.483,0.544,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.7078023561139539,1,0.5098396664511733,5,1,1,0.0999676519225943,0.4874851013110846,0.101845681337467,0.624,0.0350506286858796,0.2325581395348837,0.6,0.259,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.206778319662518,2,1.7620275504642295,4,2,3,0.091291111534357,0.7469209376241558,0.0746095674093819,1.107,0.0508512295537999,0.1472868217054263,1.417,0.422,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.832546347001095,2,1.0107148200563958,4,2,2,0.4019535820205153,0.6491855383392928,0.3794801958682235,0.989,0.0433403805496828,0.1007751937984496,0.917,0.111,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.331522310549659,2,2.012465127266841,5,3,3,0.1555640204730075,0.721891140246325,0.1380349433546779,0.62,0.0469010793368198,0.193798449612403,0.667,0.276,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.082034328775377,2,0.7602772432537845,5,3,3,0.0235113082227603,0.4108065156932856,0.0341610407672471,0.758,0.0573049961054857,0.2015503875968992,0.286,0.467,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.832546347001095,2,0.0089645128459507,5,3,2,0.1158998358410651,0.601907032181168,0.1087706081766291,0.857,0.0433403805496828,0.1782945736434108,0.435,0.287,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.832546347001095,1,-0.1162542755553549,5,4,2,1.0000000000000002,0.4843067143424712,0.964679975661345,1.129,0.0600867920329364,0.1317829457364341,2.0,0.035,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
